"","country","year","parent_company","empty","hdpe","ldpe","o","pet","pp","ps","pvc","grand_total","num_events","volunteers"
"4475","Japan",2019,"Taishoseiyaku",0,NA,0,0,0,0,0,0,0,35,1293
"4476","Japan",2019,"Disney",0,NA,0,0,0,0,0,0,0,35,1293
"4477","Japan",2019,"CostCo",0,NA,0,0,0,0,0,0,0,35,1293
"4478","Japan",2019,"Cupie",0,NA,0,0,0,0,0,0,0,35,1293
"4479","Japan",2019,"KURASIE FOODS",0,NA,0,0,0,0,0,0,0,35,1293
"4480","Japan",2019,"KURE KOGYO",0,NA,0,0,0,0,0,0,0,35,1293
"4481","Japan",2019,"Kabaya",0,NA,0,0,0,0,0,0,0,35,1293
"4482","Japan",2019,"Kabuya",0,NA,0,0,0,0,0,0,0,35,1293
"4483","Japan",2019,"Kagome",0,NA,0,0,0,0,0,0,0,35,1293
"4484","Japan",2019,"Kanro",0,NA,0,0,0,0,0,0,0,35,1293
"4485","Japan",2019,"Kao",0,NA,0,0,0,0,0,0,0,35,1293
"4486","Japan",2019,"Kasugai",0,NA,0,0,0,0,0,0,0,35,1293
"4487","Japan",2019,"Kikkoman",0,NA,0,0,0,0,0,0,0,35,1293
"4488","Japan",2019,"Taishoseika",0,NA,0,0,0,0,0,0,0,35,1293
"4489","Japan",2019,"Kirin",0,NA,0,0,0,0,0,0,0,35,1293
"4490","Japan",2019,"Kiyoken",0,NA,0,0,0,0,0,0,0,35,1293
"4491","Japan",2019,"Klesia",0,NA,0,0,0,0,0,0,0,35,1293
"4492","Japan",2019,"Kobeya",0,NA,0,0,0,0,0,0,0,35,1293
"4493","Japan",2019,"Kowa",0,NA,0,0,0,0,0,0,0,35,1293
"4494","Japan",2019,"Chiyoda",0,NA,0,0,0,0,0,0,0,35,1293
"4495","Japan",2019,"Lawson",0,NA,0,0,0,0,0,0,0,35,1293
"4496","Japan",2019,"Lion Japan",0,NA,0,0,0,0,0,0,0,35,1293
"4497","Japan",2019,"Lotte",0,NA,0,0,0,0,0,0,0,35,1293
"4498","Japan",2019,"KASUGAI",0,NA,0,0,0,0,0,0,0,35,1293
"4499","Japan",2019,"DAIICHI PAN",0,NA,0,0,0,0,0,0,0,35,1293
"4500","Japan",2019,"Jonson",0,NA,0,0,0,0,0,0,0,35,1293
"4501","Japan",2019,"Johnson & Johnson",0,NA,0,0,0,0,0,0,0,35,1293
"4502","Japan",2019,"Dydo",0,NA,0,0,0,0,0,0,0,35,1293
"4503","Japan",2019,"EMIAL",0,NA,0,0,0,0,0,0,0,35,1293
"4504","Japan",2019,"Family mart",0,NA,0,0,0,0,0,0,0,35,1293
"4505","Japan",2019,"Familymart",0,NA,0,0,0,0,0,0,0,35,1293
"4506","Japan",2019,"Fujiya",0,NA,0,0,0,0,0,0,0,35,1293
"4507","Japan",2019,"GGC",0,NA,0,0,0,0,0,0,0,35,1293
"4508","Japan",2019,"GSK",0,NA,0,0,0,0,0,0,0,35,1293
"4509","Japan",2019,"DAIICHI SANKYO",0,NA,0,0,0,0,0,0,0,35,1293
"4510","Japan",2019,"Guriko",0,NA,0,0,0,0,0,0,0,35,1293
"4511","Japan",2019,"HAGOROMO FOODS",0,NA,0,0,0,0,0,0,0,35,1293
"4512","Japan",2019,"HAYAKAWA SEIKA",0,NA,0,0,0,0,0,0,0,35,1293
"4513","Japan",2019,"Hakugen",0,NA,0,0,0,0,0,0,0,35,1293
"4514","Japan",2019,"Haribo",0,NA,0,0,0,0,0,0,0,35,1293
"4515","Japan",2019,"Hayashi kazumi",0,NA,0,0,0,0,0,0,0,35,1293
"4516","Japan",2019,"House",0,NA,0,0,0,0,0,0,0,35,1293
"4517","Japan",2019,"ITOEN",0,NA,0,0,0,0,0,0,0,35,1293
"4518","Japan",2019,"Itoen",0,NA,0,0,0,0,0,0,0,35,1293
"4519","Japan",2019,"Japan Tobacco International",0,NA,0,0,0,0,0,0,0,35,1293
"4520","Japan",2019,"Jobanyakuhin",0,NA,0,0,0,0,0,0,0,35,1293
"4521","Japan",2019,"MAROTAE FOODS",0,NA,0,0,0,0,0,0,0,35,1293
"4522","Japan",2019,"MATSUYA SEIKA",0,NA,0,0,0,0,0,0,0,35,1293
"4523","Japan",2019,"MEIJI",0,NA,0,0,0,0,0,0,0,35,1293
"4524","Japan",2019,"Otsukaseiyaku",0,NA,0,0,0,0,0,0,0,35,1293
"4525","Japan",2019,"Pasco",0,NA,0,0,0,0,0,0,0,35,1293
"4526","Japan",2019,"Peace",0,NA,0,0,0,0,0,0,0,35,1293
"4527","Japan",2019,"PepsiCo",0,NA,0,0,0,0,0,0,0,35,1293
"4528","Japan",2019,"Philip Morris",0,NA,0,0,0,0,0,0,0,35,1293
"4529","Japan",2019,"Pokka",0,NA,0,0,0,0,0,0,0,35,1293
"4530","Japan",2019,"Pokka sapporo",0,NA,0,0,0,0,0,0,0,35,1293
"4531","Japan",2019,"RISKA",0,NA,0,0,0,0,0,0,0,35,1293
"4532","Japan",2019,"ROHTO",0,NA,0,0,0,0,0,0,0,35,1293
"4533","Japan",2019,"SB",0,NA,0,0,0,0,0,0,0,35,1293
"4534","Japan",2019,"SISEIDO",0,NA,0,0,0,0,0,0,0,35,1293
"4535","Japan",2019,"Brondy Beach",0,NA,0,0,0,0,0,0,0,35,1293
"4536","Japan",2019,"Sapporo",0,NA,0,0,0,0,0,0,0,35,1293
"4537","Japan",2019,"Seria",0,NA,0,0,0,0,0,0,0,35,1293
"4538","Japan",2019,"Seven Eleven",0,NA,0,0,0,0,0,0,0,35,1293
"4539","Japan",2019,"Seven eleven",0,NA,0,0,0,0,0,0,0,35,1293
"4540","Japan",2019,"Seveneleven",0,NA,0,0,0,0,0,0,0,35,1293
"4541","Japan",2019,"Suntory",0,NA,0,0,0,0,0,0,0,35,1293
"4542","Japan",2019,"TAISHO SEIYAKU",0,NA,0,0,0,0,0,0,0,35,1293
"4543","Japan",2019,"TAKEDA",0,NA,0,0,0,0,0,0,0,35,1293
"4544","Japan",2019,"PAINNE",0,NA,0,0,0,0,0,0,0,35,1293
"4545","Japan",2019,"Orion Confectionery",0,NA,0,0,0,0,0,0,0,35,1293
"4546","Japan",2019,"MIYAMA MEISUI",0,NA,0,0,0,0,0,0,0,35,1293
"4547","Japan",2019,"OZEKI",0,NA,0,0,0,0,0,0,0,35,1293
"4548","Japan",2019,"Macdonald",0,NA,0,0,0,0,0,0,0,35,1293
"4549","Japan",2019,"Chateraise",0,NA,0,0,0,0,0,0,0,35,1293
"4550","Japan",2019,"Matsuyaseika",0,NA,0,0,0,0,0,0,0,35,1293
"4551","Japan",2019,"McDonald's Corporation",0,NA,0,0,0,0,0,0,0,35,1293
"4552","Japan",2019,"Meiji",0,NA,0,0,0,0,0,0,0,35,1293
"4553","Japan",2019,"Mitsubishi",0,NA,0,0,0,0,0,0,0,35,1293
"4554","Japan",2019,"Monde M.Y. San Corporation",0,NA,0,0,0,0,0,0,0,35,1293
"4555","Japan",2019,"MondelÄ“z Japan",0,NA,0,0,0,0,0,0,0,35,1293
"4556","Japan",2019,"Morinaga",0,NA,0,0,0,0,0,0,0,35,1293
"4557","Japan",2019,"Morinagaseika",0,NA,0,0,0,0,0,0,0,35,1293
"4558","Japan",2019,"NISSHIN",0,NA,0,0,0,0,0,0,0,35,1293
"4559","Japan",2019,"NOBEL",0,NA,0,0,0,0,0,0,0,35,1293
"4560","Japan",2019,"Nakasa",0,NA,0,0,0,0,0,0,0,35,1293
"4561","Japan",2019,"Neslle",0,NA,0,0,0,0,0,0,0,35,1293
"4562","Japan",2019,"Nestlé",0,NA,0,0,0,0,0,0,0,35,1293
"4563","Japan",2019,"Nissan",0,NA,0,0,0,0,0,0,0,35,1293
"4564","Japan",2019,"Nittaku",0,NA,0,0,0,0,0,0,0,35,1293
"4565","Japan",2019,"Calbee Inc.",0,NA,0,0,0,0,0,0,0,35,1293
"4566","Japan",2019,"OTSUKA Pharmaceutical",0,NA,0,0,0,0,0,0,0,35,1293
"4567","Japan",2019,"AGF",0,NA,0,0,0,0,0,0,0,35,1293
"4568","Kenya",2019,"Grand Total",0,215,135,105,8892,127,20,NA,9494,5,1560
"4569","Kenya",2019,"Unbranded",0,23,46,0,1848,12,19,NA,1948,5,1560
"4570","Kenya",2019,"Maji Asili Company",0,0,0,0,680,0,0,NA,680,5,1560
"4571","Kenya",2019,"P-E-T Active Products cc",0,0,0,0,590,0,0,NA,590,5,1560
"4572","Kenya",2019,"Cool",0,0,0,0,583,0,0,NA,583,5,1560
"4573","Kenya",2019,"Nice And Lovely",0,0,0,0,568,0,0,NA,568,5,1560
"4574","Kenya",2019,"Apple Punch",0,0,0,0,560,0,0,NA,560,5,1560
"4575","Kenya",2019,"Oral Rehydration",0,0,0,0,450,0,0,NA,450,5,1560
"4576","Kenya",2019,"Kithiri Water",0,0,0,0,302,0,0,NA,302,5,1560
"4577","Kenya",2019,"Rayyan Mineral Water Company",0,0,0,0,296,0,0,NA,296,5,1560
"4578","Kenya",2019,"Upfield",0,0,0,0,274,9,0,NA,283,5,1560
"4579","Kenya",2019,"Warda",0,0,0,0,274,0,0,NA,274,5,1560
"4580","Kenya",2019,"Buzeki Dairy Limited",0,0,0,0,246,0,0,NA,246,5,1560
"4581","Kenya",2019,"Nigerian Breweries Plc",0,0,0,0,234,0,0,NA,234,5,1560
"4582","Kenya",2019,"Spring Water",0,0,0,0,230,0,0,NA,230,5,1560
"4583","Kenya",2019,"Star Pop",0,0,0,0,216,0,0,NA,216,5,1560
"4584","Kenya",2019,"ACS Manufacturing Corporation",0,0,0,0,210,0,0,NA,210,5,1560
"4585","Kenya",2019,"Rayan Ice",0,0,0,0,160,0,0,NA,160,5,1560
"4586","Kenya",2019,"The Hershey Company",0,16,0,7,54,72,0,NA,149,5,1560
"4587","Kenya",2019,"Zeitice",0,0,0,0,142,0,0,NA,142,5,1560
"4588","Kenya",2019,"Zoom",0,0,0,0,134,0,0,NA,134,5,1560
"4589","Kenya",2019,"Coast Bus",0,0,0,0,120,0,0,NA,120,5,1560
"4590","Kenya",2019,"The Coca-Cola Company",0,0,0,0,112,0,0,NA,112,5,1560
"4591","Kenya",2019,"Quencher",0,0,0,0,92,0,0,NA,92,5,1560
"4592","Kenya",2019,"Tuzo",0,0,0,0,85,0,0,NA,85,5,1560
"4593","Kenya",2019,"Royal Life Milk",0,0,0,0,75,0,0,NA,75,5,1560
"4594","Kenya",2019,"Halal",0,0,0,0,65,0,0,NA,65,5,1560
"4595","Kenya",2019,"Safiri",0,0,0,0,65,0,0,NA,65,5,1560
"4596","Kenya",2019,"Tsavo Cool",0,0,0,0,56,0,0,NA,56,5,1560
"4597","Kenya",2019,"Pladis",0,0,0,0,45,0,0,NA,45,5,1560
"4598","Kenya",2019,"Modern Coast",0,0,0,0,30,0,0,NA,30,5,1560
"4599","Kenya",2019,"Stoney",0,0,0,0,27,0,0,NA,27,5,1560
"4600","Kenya",2019,"Supa Loaf",0,0,23,0,0,0,0,NA,23,5,1560
"4601","Kenya",2019,"Butter Toast",0,0,22,0,0,0,0,NA,22,5,1560
"4602","Kenya",2019,"Say",0,0,0,0,20,0,0,NA,20,5,1560
"4603","Kenya",2019,"Delmonte",0,0,0,9,0,11,0,NA,20,5,1560
"4604","Kenya",2019,"Festive Bread",0,0,19,0,0,0,0,NA,19,5,1560
"4605","Kenya",2019,"Daima",0,18,0,0,0,0,0,NA,18,5,1560
"4606","Kenya",2019,"Nutra Milk",0,16,0,0,0,0,0,NA,16,5,1560
"4607","Kenya",2019,"Krest",0,0,0,0,16,0,0,NA,16,5,1560
"4608","Kenya",2019,"Keren",0,0,0,0,15,0,0,NA,15,5,1560
"4609","Kenya",2019,"Mount Kenya Milk",0,14,0,0,0,0,0,NA,14,5,1560
"4610","Kenya",2019,"Kcc Milk",0,14,0,0,0,0,0,NA,14,5,1560
"4611","Kenya",2019,"Unilever",0,4,0,8,0,0,0,NA,12,5,1560
"4612","Kenya",2019,"Lato Milk",0,0,0,12,0,0,0,NA,12,5,1560
"4613","Kenya",2019,"Awesome Yoghurt",0,12,0,0,0,0,0,NA,12,5,1560
"4614","Kenya",2019,"Guanco Dairy Products",0,11,0,0,0,0,0,NA,11,5,1560
"4615","Kenya",2019,"Rina",0,11,0,0,0,0,0,NA,11,5,1560
"4616","Kenya",2019,"Bouncy Baby Diapers",0,0,0,10,0,0,0,NA,10,5,1560
"4617","Kenya",2019,"Royal Fresh Yoghurt",0,10,0,0,0,0,0,NA,10,5,1560
"4618","Kenya",2019,"Caprice",0,10,0,0,0,0,0,NA,10,5,1560
"4619","Kenya",2019,"Aerial",0,0,0,9,0,0,0,NA,9,5,1560
"4620","Kenya",2019,"Colgate-Palmolive",0,0,0,0,0,9,0,NA,9,5,1560
"4621","Kenya",2019,"Delivery Envelopes",0,0,0,9,0,0,0,NA,9,5,1560
"4622","Kenya",2019,"Cuettie Baby Diapers",0,0,0,8,0,0,0,NA,8,5,1560
"4623","Kenya",2019,"Beiersdorf Global AG",0,7,0,0,0,0,0,NA,7,5,1560
"4624","Kenya",2019,"Kraft Heinz Company",0,7,0,0,0,0,0,NA,7,5,1560
"4625","Kenya",2019,"Softcare",0,0,0,7,0,0,0,NA,7,5,1560
"4626","Kenya",2019,"Snack Jacks",0,0,7,0,0,0,0,NA,7,5,1560
"4627","Kenya",2019,"P&G",0,0,0,6,0,0,0,NA,6,5,1560
"4628","Kenya",2019,"Msafi",0,0,0,6,0,0,0,NA,6,5,1560
"4629","Kenya",2019,"Yellow Paper Bags",0,0,6,0,0,0,0,NA,6,5,1560
"4630","Kenya",2019,"Chicken & Vegetable Biryani",0,0,6,0,0,0,0,NA,6,5,1560
"4631","Kenya",2019,"Polythene Bag",0,0,6,0,0,0,0,NA,6,5,1560
"4632","Kenya",2019,"Arimis",0,5,0,0,0,0,0,NA,5,5,1560
"4633","Kenya",2019,"Cussons Imperial Leather",0,5,0,0,0,0,0,NA,5,5,1560
"4634","Kenya",2019,"Lady Diana Baby Lotion",0,5,0,0,0,0,0,NA,5,5,1560
"4635","Kenya",2019,"Brava Energy Drink",0,5,0,0,0,0,0,NA,5,5,1560
"4636","Kenya",2019,"Kcc",0,0,0,4,0,0,0,NA,4,5,1560
"4637","Kenya",2019,"Aquamist",0,0,0,0,4,0,0,NA,4,5,1560
"4638","Kenya",2019,"Kcc Yogurt",0,0,0,0,0,4,0,NA,4,5,1560
"4639","Kenya",2019,"Beyond Fruits",0,4,0,0,0,0,0,NA,4,5,1560
"4640","Kenya",2019,"Java",0,0,0,0,0,4,0,NA,4,5,1560
"4641","Kenya",2019,"Cool Desire",0,0,0,0,4,0,0,NA,4,5,1560
"4642","Kenya",2019,"Kiss Kids",0,0,0,3,0,0,0,NA,3,5,1560
"4643","Kenya",2019,"Chipsy",0,0,0,0,0,3,0,NA,3,5,1560
"4644","Kenya",2019,"Mosquito Net",0,0,0,3,0,0,0,NA,3,5,1560
"4645","Kenya",2019,"Tamarillo",0,3,0,0,0,0,0,NA,3,5,1560
"4646","Kenya",2019,"Aquaclear",0,0,0,0,3,0,0,NA,3,5,1560
"4647","Kenya",2019,"Jelly Crystals",0,3,0,0,0,0,0,NA,3,5,1560
"4648","Kenya",2019,"Tusker",0,0,0,0,3,0,0,NA,3,5,1560
"4649","Kenya",2019,"Bio Fresh Milk",0,3,0,0,0,0,0,NA,3,5,1560
"4650","Kenya",2019,"Safari King",0,0,0,0,2,0,0,NA,2,5,1560
"4651","Kenya",2019,"Molfix",0,0,0,2,0,0,0,NA,2,5,1560
"4652","Kenya",2019,"Sanitary Napkins",0,0,0,2,0,0,0,NA,2,5,1560
"4653","Kenya",2019,"Forest",0,2,0,0,0,0,0,NA,2,5,1560
"4654","Kenya",2019,"PepsiCo",0,2,0,0,0,0,0,NA,2,5,1560
"4655","Kenya",2019,"Royco Mchuzi Mix",0,2,0,0,0,0,0,NA,2,5,1560
"4656","Kenya",2019,"Coco Butter",0,2,0,0,0,0,0,NA,2,5,1560
"4657","Kenya",2019,"KFC",0,0,0,0,0,2,0,NA,2,5,1560
"4658","Kenya",2019,"Mala",0,0,0,0,2,0,0,NA,2,5,1560
"4659","Kenya",2019,"Brown'S",0,0,0,0,0,0,1,NA,1,5,1560
"4660","Kenya",2019,"Robinsons",0,1,0,0,0,0,0,NA,1,5,1560
"4661","Kenya",2019,"Lyons Maid",0,0,0,0,0,1,0,NA,1,5,1560
"4662","Kenya",2019,"Sportsman cigarret",0,0,0,0,0,0,0,NA,0,5,1560
"4663","Kenya",2019,"Spartsman Cigarette",0,0,0,0,0,0,0,NA,0,5,1560
"4664","Kenya",2019,"Salama ice",0,0,0,0,0,0,0,NA,0,5,1560
"4665","Kenya",2019,"Salama Ice",0,0,0,0,0,0,0,NA,0,5,1560
"4666","Kenya",2019,"PK",0,0,0,0,0,0,0,NA,0,5,1560
"4667","Kenya",2019,"P.K",0,0,0,0,0,0,0,NA,0,5,1560
"4668","Kenya",2019,"Bakhresa Group",0,0,0,0,0,0,0,NA,0,5,1560
"4669","Kenya",2019,"Ahlan Ice",0,0,0,0,0,0,0,NA,0,5,1560
"4670","Kenya",2019,"Afia",0,0,0,0,0,0,0,NA,0,5,1560
"4671","Kenya",2019,"Bamba Water",0,0,0,0,0,0,0,NA,0,5,1560
"4672","Kenya",2019,"Bamba water",0,0,0,0,0,0,0,NA,0,5,1560
"4673","Kenya",2019,"Mars, Incorporated",0,0,0,0,0,0,0,NA,0,5,1560
"4674","Latvia",2019,"Grand Total",NA,80,2,2381,108,52,NA,NA,2623,1,13
"4675","Latvia",2019,"Unbranded",NA,80,0,2067,47,50,NA,NA,2244,1,13
"4676","Latvia",2019,"Cesu Premium",NA,0,0,32,0,0,NA,NA,32,1,13
"4677","Latvia",2019,"Aldaris",NA,0,0,23,0,0,NA,NA,23,1,13
"4678","Latvia",2019,"Cesu Alus",NA,0,0,22,0,0,NA,NA,22,1,13
"4679","Latvia",2019,"Carlsberg",NA,0,0,16,0,0,NA,NA,16,1,13
"4680","Latvia",2019,"Lacplesis",NA,0,0,15,0,0,NA,NA,15,1,13
"4681","Latvia",2019,"PepsiCo",NA,0,0,7,3,0,NA,NA,10,1,13
"4682","Latvia",2019,"Latvijas Balzams",NA,0,0,10,0,0,NA,NA,10,1,13
"4683","Latvia",2019,"S.A. Damm",NA,0,0,8,0,0,NA,NA,8,1,13
"4684","Latvia",2019,"Adazu",NA,0,0,8,0,0,NA,NA,8,1,13
"4685","Latvia",2019,"Cesu Bruzu Gaisais",NA,0,0,7,0,0,NA,NA,7,1,13
"4686","Latvia",2019,"Reynolds American, Inc.",NA,0,0,7,0,0,NA,NA,7,1,13
"4687","Latvia",2019,"Winstone",NA,0,0,7,0,0,NA,NA,7,1,13
"4688","Latvia",2019,"Grimberger",NA,0,0,6,0,0,NA,NA,6,1,13
"4689","Latvia",2019,"Cesu Light",NA,0,0,6,0,0,NA,NA,6,1,13
"4690","Latvia",2019,"Staburags",NA,0,0,5,0,0,NA,NA,5,1,13
"4691","Latvia",2019,"Zelta Cider",NA,0,0,5,0,0,NA,NA,5,1,13
"4692","Latvia",2019,"Karums",NA,0,0,5,0,0,NA,NA,5,1,13
"4693","Latvia",2019,"Long Drink Cesu",NA,0,0,0,5,0,NA,NA,5,1,13
"4694","Latvia",2019,"Lāčplēsis",NA,0,0,0,5,0,NA,NA,5,1,13
"4695","Latvia",2019,"Mangaļi",NA,0,0,0,5,0,NA,NA,5,1,13
"4696","Latvia",2019,"Tervete",NA,0,0,5,0,0,NA,NA,5,1,13
"4697","Latvia",2019,"Heineken International",NA,0,0,4,0,0,NA,NA,4,1,13
"4698","Latvia",2019,"Livu Alus",NA,0,0,0,4,0,NA,NA,4,1,13
"4699","Latvia",2019,"Ferrero Group",NA,0,0,4,0,0,NA,NA,4,1,13
"4700","Latvia",2019,"The Coca-Cola Company",NA,0,0,3,1,0,NA,NA,4,1,13
"4701","Latvia",2019,"Mars, Incorporated",NA,0,0,3,0,0,NA,NA,3,1,13
"4702","Latvia",2019,"Cido",NA,0,0,3,0,0,NA,NA,3,1,13
"4703","Latvia",2019,"Borjomi",NA,0,0,0,3,0,NA,NA,3,1,13
"4704","Latvia",2019,"Red Bull",NA,0,0,3,0,0,NA,NA,3,1,13
"4705","Latvia",2019,"Enjoy",NA,0,0,2,1,0,NA,NA,3,1,13
"4706","Latvia",2019,"Reckitt Benckiser",NA,0,0,3,0,0,NA,NA,3,1,13
"4707","Latvia",2019,"Akvile Still",NA,0,0,0,3,0,NA,NA,3,1,13
"4708","Latvia",2019,"Mitava",NA,0,0,3,0,0,NA,NA,3,1,13
"4709","Latvia",2019,"Zelta Premium",NA,0,0,3,0,0,NA,NA,3,1,13
"4710","Latvia",2019,"Tuborg",NA,0,0,3,0,0,NA,NA,3,1,13
"4711","Latvia",2019,"Shwerwood Cider",NA,0,0,0,3,0,NA,NA,3,1,13
"4712","Latvia",2019,"Somersby",NA,0,0,2,0,0,NA,NA,2,1,13
"4713","Latvia",2019,"Piebalga",NA,0,0,2,0,0,NA,NA,2,1,13
"4714","Latvia",2019,"Nasa Marka",NA,0,0,0,2,0,NA,NA,2,1,13
"4715","Latvia",2019,"Maxima",NA,0,0,1,0,1,NA,NA,2,1,13
"4716","Latvia",2019,"Kubus",NA,0,0,0,2,0,NA,NA,2,1,13
"4717","Latvia",2019,"Sherwood",NA,0,0,2,0,0,NA,NA,2,1,13
"4718","Latvia",2019,"Prince",NA,0,0,2,0,0,NA,NA,2,1,13
"4719","Latvia",2019,"Radler",NA,0,0,2,0,0,NA,NA,2,1,13
"4720","Latvia",2019,"Rimi",NA,0,0,0,2,0,NA,NA,2,1,13
"4721","Latvia",2019,"Livu Sencu",NA,0,0,2,0,0,NA,NA,2,1,13
"4722","Latvia",2019,"Melnik",NA,0,0,2,0,0,NA,NA,2,1,13
"4723","Latvia",2019,"Parle",NA,0,0,2,0,0,NA,NA,2,1,13
"4724","Latvia",2019,"Freet Active",NA,0,0,0,2,0,NA,NA,2,1,13
"4725","Latvia",2019,"Big",NA,0,0,2,0,0,NA,NA,2,1,13
"4726","Latvia",2019,"Ventspils Gala",NA,0,0,2,0,0,NA,NA,2,1,13
"4727","Latvia",2019,"Cesu Dzons",NA,0,0,2,0,0,NA,NA,2,1,13
"4728","Latvia",2019,"Bocmanis",NA,0,0,2,0,0,NA,NA,2,1,13
"4729","Latvia",2019,"Burn",NA,0,0,2,0,0,NA,NA,2,1,13
"4730","Latvia",2019,"Dinamit Free",NA,0,0,2,0,0,NA,NA,2,1,13
"4731","Latvia",2019,"Ulmanlaiku Kvass",NA,0,0,0,2,0,NA,NA,2,1,13
"4732","Latvia",2019,"Fruitland",NA,0,0,2,0,0,NA,NA,2,1,13
"4733","Latvia",2019,"Tio",NA,0,0,2,0,0,NA,NA,2,1,13
"4734","Latvia",2019,"Bralis",NA,0,0,2,0,0,NA,NA,2,1,13
"4735","Latvia",2019,"Pols",NA,0,0,1,0,0,NA,NA,1,1,13
"4736","Latvia",2019,"Zlatapran",NA,0,0,1,0,0,NA,NA,1,1,13
"4737","Latvia",2019,"Pirate",NA,0,0,1,0,0,NA,NA,1,1,13
"4738","Latvia",2019,"Zilevskaya",NA,0,0,0,1,0,NA,NA,1,1,13
"4739","Latvia",2019,"Ravasi",NA,0,0,1,0,0,NA,NA,1,1,13
"4740","Latvia",2019,"Zhiguli",NA,0,0,1,0,0,NA,NA,1,1,13
"4741","Latvia",2019,"Piati Ozor",NA,0,0,1,0,0,NA,NA,1,1,13
"4742","Latvia",2019,"Rečiskoje Svetloje",NA,0,0,0,1,0,NA,NA,1,1,13
"4743","Latvia",2019,"Zelta",NA,0,0,0,1,0,NA,NA,1,1,13
"4744","Latvia",2019,"Vichy",NA,0,0,0,1,0,NA,NA,1,1,13
"4745","Latvia",2019,"Rigas Galas Kombinats",NA,0,0,1,0,0,NA,NA,1,1,13
"4746","Latvia",2019,"Walter",NA,0,0,0,1,0,NA,NA,1,1,13
"4747","Latvia",2019,"Supermaki",NA,0,0,1,0,0,NA,NA,1,1,13
"4748","Latvia",2019,"Venden",NA,0,0,0,1,0,NA,NA,1,1,13
"4749","Latvia",2019,"Vanilla Light",NA,0,0,1,0,0,NA,NA,1,1,13
"4750","Latvia",2019,"Unilever",NA,0,0,1,0,0,NA,NA,1,1,13
"4751","Latvia",2019,"Alita",NA,0,0,1,0,0,NA,NA,1,1,13
"4752","Latvia",2019,"Apinitis",NA,0,0,1,0,0,NA,NA,1,1,13
"4753","Latvia",2019,"Sadocok",NA,0,0,1,0,0,NA,NA,1,1,13
"4754","Latvia",2019,"Smarij",NA,0,0,1,0,0,NA,NA,1,1,13
"4755","Latvia",2019,"Tupla",NA,0,0,1,0,0,NA,NA,1,1,13
"4756","Latvia",2019,"Smiltenes Piena Speks",NA,0,0,0,1,0,NA,NA,1,1,13
"4757","Latvia",2019,"Staburadze",NA,0,0,1,0,0,NA,NA,1,1,13
"4758","Latvia",2019,"Tik Tak",NA,0,0,0,0,1,NA,NA,1,1,13
"4759","Latvia",2019,"Bacardi",NA,0,0,1,0,0,NA,NA,1,1,13
"4760","Latvia",2019,"Bohemia Reget",NA,0,0,1,0,0,NA,NA,1,1,13
"4761","Latvia",2019,"Panda",NA,0,1,0,0,0,NA,NA,1,1,13
"4762","Latvia",2019,"Fitness",NA,0,0,1,0,0,NA,NA,1,1,13
"4763","Latvia",2019,"Imunella",NA,0,0,1,0,0,NA,NA,1,1,13
"4764","Latvia",2019,"Hit",NA,0,0,1,0,0,NA,NA,1,1,13
"4765","Latvia",2019,"Haribo",NA,0,0,1,0,0,NA,NA,1,1,13
"4766","Latvia",2019,"Glen Russel",NA,0,0,1,0,0,NA,NA,1,1,13
"4767","Latvia",2019,"Freitag",NA,0,0,1,0,0,NA,NA,1,1,13
"4768","Latvia",2019,"Francis",NA,0,0,1,0,0,NA,NA,1,1,13
"4769","Latvia",2019,"Forevers",NA,0,0,1,0,0,NA,NA,1,1,13
"4770","Latvia",2019,"Floralis",NA,0,0,1,0,0,NA,NA,1,1,13
"4771","Latvia",2019,"Flint",NA,0,0,1,0,0,NA,NA,1,1,13
"4772","Latvia",2019,"Fini",NA,0,0,1,0,0,NA,NA,1,1,13
"4773","Latvia",2019,"Oh Yes",NA,0,0,1,0,0,NA,NA,1,1,13
"4774","Latvia",2019,"Energy Drink",NA,0,0,1,0,0,NA,NA,1,1,13
"4775","Latvia",2019,"Dzons",NA,0,0,1,0,0,NA,NA,1,1,13
"4776","Latvia",2019,"Diageo",NA,0,0,1,0,0,NA,NA,1,1,13
"4777","Latvia",2019,"Danone",NA,0,0,0,1,0,NA,NA,1,1,13
"4778","Latvia",2019,"Cortes",NA,0,0,1,0,0,NA,NA,1,1,13
"4779","Latvia",2019,"Cornovo",NA,0,0,1,0,0,NA,NA,1,1,13
"4780","Latvia",2019,"Bisca",NA,0,0,1,0,0,NA,NA,1,1,13
"4781","Latvia",2019,"Cappy",NA,0,0,0,1,0,NA,NA,1,1,13
"4782","Latvia",2019,"Bruveris",NA,0,0,1,0,0,NA,NA,1,1,13
"4783","Latvia",2019,"Itex",NA,0,1,0,0,0,NA,NA,1,1,13
"4784","Latvia",2019,"Jersikas Chips",NA,0,0,1,0,0,NA,NA,1,1,13
"4785","Latvia",2019,"Johan",NA,0,0,1,0,0,NA,NA,1,1,13
"4786","Latvia",2019,"Jp Chanet",NA,0,0,1,0,0,NA,NA,1,1,13
"4787","Latvia",2019,"Obolonj",NA,0,0,0,1,0,NA,NA,1,1,13
"4788","Latvia",2019,"Neptunas",NA,0,0,0,1,0,NA,NA,1,1,13
"4789","Latvia",2019,"Narvessen",NA,0,0,0,1,0,NA,NA,1,1,13
"4790","Latvia",2019,"Nakotne",NA,0,0,1,0,0,NA,NA,1,1,13
